"userid","tenureDay","userMessages","moodCategory"
"p0WbzgyBzRm0VNjiWUMlezFJ72I=",25,30,""
"WfNpZdgCX+i3owfdStqG8Tht2nc=",25,12,"neutral"
"pfeiwHGBWjzFwXN9be8gEpXBKdY=",25,23,"positive"
"tJ2KuIKw0ZapHMUh69maJO+zYK0=",25,21,"positive"
"D0/G0HFwMJkLBsWF8nbGWGT3W5M=",25,19,"positive"
"WvkaxqhycXfvoOl0mWZ+0p/B4V8=",25,13,"positive"
"42tkDGyqwYsrNwQyPX0KYQ5VAws=",25,1,""
"0ZpSTmt2NxobdAQcWQpn+KjiO7A=",25,29,""
"kj80wAexWecEAb8mfvILw7kCC4A=",25,8,"positive"
"1MB3GbFoVvz6DKcbP+MeEN41s/8=",25,34,"negative"
"Rg4kCosS2ta/DVvffJ9bNDjdIbk=",25,12,"neutral"
"lJ1WH2jxPno+9+0YMmYMvY4M+TQ=",25,37,"positive"
"lFNcFvMCO9jBvonr7W8WF/ekPGs=",25,17,"neutral"
"PIDRGcakQ/188Em0vwznOCxa7dM=",25,22,"negative"
"q8Gg2cz7+oJfxXB7yHZc35Gh0Os=",25,40,"positive"
"YoeDvFvSXRr4w2HmVvKk7FPbuUQ=",25,22,"positive"
"Q1iwr8HuS+lp0+dClj/0F5W00q8=",25,23,"positive"
"dPx6a2GGVgPgxDqjztYWy0k7K/Q=",25,30,"negative"
"p7SVAmMcz2QV2HcgvSQF9uK6LdY=",25,38,"negative"
"MJAW6YGven8lpfzBcoPaej8aU5w=",25,33,"negative"
"UQ22CQSrCDDlwkHP72gfyOdnbDE=",25,20,"positive"
"EUeUB/fR7t+cUlpzttObZlDydbs=",25,112,"negative"
"SsHunXBW5eaFGny2/vt6o/2jHEI=",25,10,"positive"
"EaX2Pi2bVLbZUb3DEj5Ujc+PZlA=",25,23,"neutral"
"DSRBiGVM5tdqkGXre2H+1IECv+8=",25,7,"positive"
"qsxM5w4uRIJiw2ux2HaG34z8spQ=",25,13,"positive"
"PkhuT0npSY6W7TX099xgfAeLpGQ=",25,2,""
"ffB4jCYFTHBFpZtTqoWLEHhp7+w=",25,24,"positive"
"u39d3STVIZ4NGega8DqkBOaI8lI=",25,27,"negative"
"qJ6JJ7RwFbrDFZZRdEUFSdVP1a4=",25,20,"neutral"
"Z+ziW2G8xU3hlxmjJlVzRXfZ5hM=",25,29,"positive"
"2JBsESdXzfBvhLdTDID+FoLrjUg=",25,13,"positive"
"2+nBXiW3gqgIv40fIilyMHDhnJ8=",25,63,"negative"
"hvjY1fgD5+lm7dZYwZW4bPCnNhc=",25,14,"neutral"
"ZAlQG6Mr8BxG/9zbLPl7gleuRMU=",25,43,"negative"
"/u9qaQ40pbdrqr/6x+L9ZIMzs0M=",25,48,"positive"
"8AQJq/P8A1gNmWFgA8mqMz9ipDI=",25,22,"neutral"
"6na87du4t8p0oJL1tTPwjNjZihk=",25,17,"positive"
"FAD85Jku7hWaHQLtUI0gN3jXEP8=",25,7,"negative"
"Q5PATAce1FNLDFLUtQXq4CxZixg=",25,9,""
"wSbe10to4FgocANLmxj/uBKOa20=",25,36,"neutral"
"MVHhEz+xoY8EfcjqWGuVQiLUhQk=",25,37,"neutral"
"raU0UwbgbPQt72ROhpo3TSjpM8I=",25,38,"negative"
"PllQ8xpVAh9U2fDJS+6WB9uhvdI=",25,8,"positive"
"MiUk8AvHTBEYEAIwqV4nX1Aw/Wk=",25,37,"negative"
"AJje0wZvflVg87/f8PWrDcC8whk=",25,14,"neutral"
"ZsusOJw1R3buRJp7/aZMN2ztEz8=",25,26,"negative"
"Nswccm/NEU/WaYTosUQT0DovUlY=",25,9,"neutral"
"7lPrB2T274lTBI/SJ9KY0qurG2U=",25,8,"positive"
"1FLbmehEqsjHM1AApYcSQbZLViQ=",25,65,"negative"
"mIq0DH55XjGKjIgLJl+3x/tSeko=",25,36,""
"qIhxMLLkXcbhCKZhLT5hr1xJwnc=",25,13,"positive"
"ZF1ix6M926u0g3iLLf13qWqONzo=",25,131,"negative"
"J3yips5FopvumQesUPo3dj9c01U=",25,15,"positive"
"j047DVrIQsBqjgSMFgWNE2BTltY=",25,58,""
"eCXHDx44KWzDAC8bYFjZfRpq+PU=",25,22,"positive"
"Zil7wzzwZhed2wmFOZScMbydb3A=",25,51,"negative"
"Wh147M02BdKj3FxMW+NM9BtXhNA=",25,48,"positive"
"AlA+HdX8C/1Trmpi67g6g7kO/ic=",25,35,"positive"
"cbNpKPnezHdV2YA0fOhHt+cnDmI=",25,17,"negative"
"dkvPsqGkbuOEfhYvsOaeUIZTzGw=",25,24,"negative"
"VH58VIN+0IVdtpytygGvz5rz2ac=",25,26,""
"lhrjz23s0sFZwh2qqKJVZOQhoM4=",25,41,"negative"
"aCrjcPdeVWFwzxw/vWv8harSCcM=",25,8,"negative"
"+N9FGtCdw3FTtwYXsScEQDO3wRw=",25,23,"neutral"
"NGBTH2dRGvAQRb8Nj0NILgaQ9dg=",25,21,"negative"
"zAAtkX2fGTooYMNN7W5a98Pm5RM=",25,30,""
"S71IOmI2c4T5RX3wo/F0VwII4mU=",25,108,"positive"
"puFQM9egeUb8SpFnJMJ+w9ECg0o=",25,64,"neutral"
"14kgl5Z6JaDQJAGy8EcqUkz5r54=",25,22,"negative"
"1BgL5salML+K+9B2JUMoXHqB7t4=",25,38,"negative"
"Ua5wEp1G4yrOjM1dTnldQoTHwOw=",25,49,"neutral"
"OypnwEyHTop9u1OPgVn4DvLw/54=",25,18,"positive"
"nRdP7NcheoDaeEDE3YHcwn/aQq4=",25,6,""
"vmGx9oef/T6S7aU7GrUo197dg1I=",25,45,""
"25lA3ZdV/DloUPyfirWvHTOqr5c=",25,39,"neutral"
"Fxuf/+EILPPBljMrkX0nxv/QG7k=",25,69,"negative"
"iYUW7OKMHUIxUmzDUtpyiMVKS0A=",25,18,"neutral"
"qwd0TEQHePExz85Ty28hwjQ3y9I=",25,9,"positive"
"x96IEWnOfGxlvzwQZeBoycqjIWg=",25,37,"negative"
"+wrHZN6TVkQumEHv4NjTjlJzee0=",25,27,"positive"
"5ddVyR/Y4rySiId7meRvOUoPSEo=",25,14,"neutral"
"q7dxqTS+/xQsU+aJYX/2sP5/uPU=",25,29,"positive"
"yeESJRK+3lMJunoWVravNtVDnj8=",25,34,""
"O5FX5eUuusuYNLQQxa4stIPf2WM=",25,37,"neutral"
"SysJh1CoEOA9ehKTOUsxDX5Qcns=",25,27,"negative"
"BG8rzj7x4lWA3p2exUinoGPtydo=",25,82,"negative"
"V/VGRH3y+lwCDypnaRjEMc9OkuE=",25,35,"positive"
"Ax2BDsegr0UXA4zOm3eHJRTLfy4=",25,10,"negative"
"nnRgSVEkXEAdCzqmjf2ewOhd8Lg=",25,22,"neutral"
"5nBPht0JfLcIRMTuGeE7ZGTQqiY=",25,48,"negative"
"CPbKEOG7j+saPuhrcXoxamvjDf0=",25,33,"positive"
"gNAe9+SgMS9ih9WI2zIHlDYyvnI=",25,25,"positive"
"17+zi3g00cQ7+msbpsMtwYsq1lo=",25,44,"neutral"
"GfNvO+Vliwup/TxTDgrd1+cFp0s=",25,18,"negative"
"fWx30lULAToRnw0Aqca64S3nwYc=",25,3,""
"GdycnQT2E8CFY0DtC6TGh6h7RIc=",25,10,"positive"
"ssr8SrwStDT73a9lqbi5mpLL6FM=",25,38,"neutral"
"xHMKpEIuDKAuLqgULrJrJpOaFG8=",25,42,"positive"
"XP9PUQXJKVbQ+2X2sB8ODEhD1v0=",25,32,"neutral"
"4XG8jnSm+XOiexbfKuZqzewZEME=",25,6,"positive"
"/jmW8AMyhJ+Pfh1JJBkqaaFg0fc=",25,24,""
"JKMesEUOd8otqfOtmVGfkMXacQY=",25,33,"negative"
"Hz9CxQHFBTSh7cQDm5OAfS3T4mA=",25,32,"neutral"
"V9/4Ojan0QqH+IrpamG3yMDABQQ=",25,24,"negative"
"Sir8bLYfhjpjJC9xooJ2MQKwiW0=",25,50,"negative"
"IgFTvj6ieEvG3edezsRNI6aH+vA=",25,34,"negative"
"dl92sWyxfoByaXicJS4tPx9q4lM=",25,15,"negative"
"udAxRlXDnwWLBFtQzXDXB0feuxE=",25,6,""
"WN6a/nvJImmBvrHpYDNKLZjCxcQ=",25,54,"negative"
"QYG9US9LSHS4E5dtj6Uvf12dAMA=",25,35,"neutral"
"iN1BBIUWMwSoT4bhEKZQ1K94J8g=",25,57,""
"Rw08NUBAFIz/OSt7OFeXbBXu+Os=",25,18,"positive"
"nl1wYsvZcNE4dF+wMqMHmeGzih4=",25,14,""
"lvnaWp/ANseXJa038aOn5/nSeoc=",25,28,"negative"
"ASwgc7CVvVL3l8OtEDhL9Dk0D6c=",25,9,"positive"
"dsbXwva9zA8Up+XOsqrqxTvUs3c=",25,65,"positive"
"6Jheyw7JWRlc+26ryJgNdYOsqlU=",25,38,""
"uko06dQpEBNH7GmlYdrf27f5FzU=",25,30,""
"A7pGbDLbKf4JsqNfwF9O2avJf0s=",25,15,"neutral"
"pgeYP70TIfTa8c8mxlE7weA9buw=",25,16,"positive"
"pb1TTwkKdsECO899jEDvoZNi68U=",25,127,"neutral"
"z/0zal0egCmhHKWFtqc37fywNIw=",25,99,"positive"
"iYQ7k+aXIQPeIsK6m83RUrxRJJ8=",25,19,"neutral"
"vXukiLoZjgvtXS9PUl2HL/qBw6M=",25,26,"neutral"
"9S3i/eOcAuPTu9Kmh0ZXe5rkOck=",25,24,"negative"
"kAmLzj7qmkQYpZGooA5YL6gtsZs=",25,11,"neutral"
"hQo8RI/cRwcFFn8Y20y/+med9qk=",25,12,"neutral"
"Z5WZpT7e8U3D+mnhAXrvSt4yjaI=",25,57,"neutral"
"jMolcLwIShxvaWR9UQ3XKNggk+k=",25,9,"neutral"
"zPK3+UCBMTajkHHTcpAWY66NEc8=",25,34,"negative"
"WWavaD7ElhbvUKdaCaZZlasVCVM=",25,24,"neutral"
"dB+jjMreKdFVbth6/brpmBwh6kQ=",25,17,"negative"
"tdbpNAzP32tMIVmrVTJT5VwWeeY=",25,31,"negative"
"FW/sJ56KH/D/MAbEzwqu4eqymMI=",25,37,"negative"
"VcTS/gF76nWkpbm/4poIm/8Vq6s=",25,3,""
"6nO/an2GbB8cg/dDVm0qzc5kfag=",25,40,"positive"
"jaQt6hGT/tWO+wvS8kNU6XwBzyo=",25,2,""
"kFlYU8JebbQs0BbzzqGbhP+a88E=",25,22,"neutral"
"hWW+Z2ys++Gw7wH3uXBHmHMUk0A=",25,24,"positive"
"tcofm9xw/D5xa+AAldNy0zdqJrY=",25,50,""
"n6tlOrY1/2od9Z9e6IDV+1bKDTs=",25,34,"negative"
"F1tgBJKYWT/kzxo6HJ2QVr2ZGog=",25,31,"negative"
"0L2ElZYavmMJfJSmvcTU7S/SuYY=",25,19,"neutral"
"eLgqrX3w13SItCqRDVK4S9Kh+34=",25,25,"negative"
"u4732nGwgwMIHHImW6AE01HfNFU=",25,27,"negative"
"9t+o3//6K28yEPiCLiRffzGB2I0=",25,7,"positive"
"3YxsPx2JJnecKrIlJ6kI41ISBfA=",25,42,"positive"
"2UKi1ZD6ln0BEOo4L+hR7mgfcGg=",25,86,"negative"
"/L174ZR/yqwWLiiTJNa1ae0sgu8=",25,13,"positive"
"PeKVfv1AlzvS897E5gg3bwGCJwQ=",25,17,"positive"
"0IKYYNyUaYtjbUX3W0n1s95grbk=",25,21,"neutral"
"dPKT1RXRx+/bz3QeeWQq2ykp5sQ=",25,11,"negative"
"T910q3qFMwJji6+YBTWe2Z6+LtQ=",25,30,"negative"
"1vsxQ6OylVGzSrvt8PDMr9UXda4=",26,12,"negative"
"4UcfIUMjSt3tT61lh21n4Z9T+Ao=",26,25,"neutral"
"DbP+A2XLOdnGx8o1DRmRV6CboO4=",26,29,"negative"
"CHIMsVsL9HM02uHaVxDlLKdj9Mg=",26,23,"neutral"
"oDt9y6r9tBd7FQzGNFm31+97qTc=",26,45,"positive"
"hFZyk3yeSkXhr5gh4iD0SlzJJe8=",26,13,"positive"
"pH1w+8jQ04NnBZNZWCy9CvsbFkk=",26,12,"positive"
"ZPc8eNqy2Hf8GDvxkZObHqT8bec=",26,19,"neutral"
"YT10HM8N13y0JKNbnebtr+NUFLU=",26,35,"neutral"
"tFss5H+wh+8qCCtOyVA3EZ6LQfo=",26,24,"negative"
"OB/FqJMj0VJzHDq1SBXqe/0Cf6c=",26,46,"positive"
"PC4acvpq5bjySjBwLo808sHWaFY=",26,7,"negative"
"sprrjwkeBwAAMFFI6PkaOt6flu0=",26,61,"positive"
"FEbx4VSQ22Jy1/3JhCnRReFC7co=",26,12,"positive"
"RmxWYAlMOQAblGUIE6N1jJ7eShY=",26,42,"negative"
"+Zvuas/QgP4CKgnvDg8+4obJ6V8=",26,20,"positive"
"n0uir4007AXymamugXmv8dotdyI=",26,14,"positive"
"Ou9Jmtp8tt389CeQ/CC10PKkfl8=",26,38,"positive"
"dPKT1RXRx+/bz3QeeWQq2ykp5sQ=",26,21,"negative"
"GtThgx0WAyBHvgoc7Yh+WHTwWpc=",26,8,"positive"
"npsaezEHRZvgI89YynpUeBx+0h8=",26,154,""
"dqNFrItHUSf30nKNyzmxrlyze0o=",26,19,"positive"
"PnfmLb5llbwV7L9dML0486N7D3I=",26,102,"neutral"
"+MB+uuRamu7MpkO7TrYQMPkBJXg=",26,29,"negative"
"bB2Varn0Aj/D79PlZESHspQp6Cs=",26,27,"positive"
"MsqzySON+j6JNkjDOAsK7jFYE1o=",26,66,"negative"
"Cmy9YiAd49yjHd2y4w0k12Ehw60=",26,52,"neutral"
"Z+ziW2G8xU3hlxmjJlVzRXfZ5hM=",26,28,"negative"
"p2VZJyPJjubC36Cd4nb6QpPJAVo=",26,9,""
"ee2LHRR5UcXKqoyJZFgrnEb3Vls=",26,46,""
"albvTuFxiJbV05oeBd7plAHHSJU=",26,4,""
"A35BTKqrQjtjbH2MMXWGTCR63z8=",26,26,"negative"
"YqIt5h9tHpipaFSbsXOH+Trq2ps=",26,100,"positive"
"DIBwttw+WrJisEiuV5m9C+O0ZCc=",26,8,"positive"
"PuKLWSKEajmTNmZMN+HKI3W44tg=",26,19,"neutral"
"qjuA8UPCbz6Bz0yy//f6dv04DbU=",26,2,""
"nRdP7NcheoDaeEDE3YHcwn/aQq4=",26,19,"positive"
"qICHMoShKj2RG+vN3ItedpjaI5I=",26,89,"positive"
"lJ1WH2jxPno+9+0YMmYMvY4M+TQ=",26,19,"neutral"
"MKjYV6s9aQhFiIFYWbPiEwso+kg=",26,42,"positive"
"LMDQFK24VW32aUTTPNz5E1AgiCI=",26,49,"positive"
"lejHJ7JbWD9ogmC/lZbi+uu137U=",26,23,"positive"
"DiW4cENGx/Yn1eS7txRAaOzPoS4=",26,2,""
"BHpVYErD3dgRzyZ4lxnBNXWTDMQ=",26,22,"positive"
"pjAzdty+YcpatZgrYFLGAwuHkGs=",26,12,"positive"
"mtbrHMIb77wdo/pUIMTvqiXz2qU=",26,7,"negative"
"Rp452GkFUnP6YkOyfrJMCTrX0UQ=",26,42,"negative"
"PzdB9mDhcwbBJTVgfj1UoufKgug=",26,73,"negative"
"6eLS/mm/GCL+W5BSAUdZu86brto=",26,27,"positive"
"viQlDlfzn/9XQLuQui4ljbqX69A=",26,40,"negative"
"9sPZiKbdESTmNxCOEr/K1K7Wchc=",26,3,"neutral"
"OMYTsES5OVorD+6Fyx8pfmxbRF0=",26,50,"negative"
"saFBpljEmhy9wrbRkcyvzgG+6MQ=",26,44,"negative"
"1j+U8sCdH2AzmHzRI1RLZx126wI=",26,35,"negative"
"H+9nk0fOgnVFsWmag7w7VDVNwrs=",26,30,"neutral"
"6ILkVbBNcbLDQIKY5ZiGuzJsE5M=",26,28,"neutral"
"o4Nee03HA0xWgbd2BFk88M1buJw=",26,42,"positive"
"sFmUsaoBIP0WX8o6yqx7NCmK+k8=",26,18,"neutral"
"8sRgYJSCC5nMWWPPbmdcUmAMPn0=",26,75,"positive"
"/1y/L0X9rtVx+WWoN8Q2nldF5Uw=",26,21,"neutral"
"lfviEHiBZVX4RpUfNeEVCxLPU3w=",26,121,"positive"
"r62DWdab4Z/TpO+b5TAfElP0+ac=",26,59,"negative"
"5nBPht0JfLcIRMTuGeE7ZGTQqiY=",26,49,"neutral"
"qplPTZbWZGcHEKwicSG7Lwx2zoE=",26,55,"negative"
"mHY3T40lK/DrAWhgMDiZyj+RjlE=",26,26,"neutral"
"Jck9umKtPEWHZQWzL96qf0+sBzc=",26,64,"negative"
"RY9ly5K+ERVBIx6FSPUhMZjC9QY=",26,2,""
"uYLAwweHRvxdVDCsR3V/6MmZ+W4=",26,19,"neutral"
"Rw08NUBAFIz/OSt7OFeXbBXu+Os=",26,26,"neutral"
"qIhxMLLkXcbhCKZhLT5hr1xJwnc=",26,25,"positive"
"gsyGgdohKTGhGy7eYeAeYwOe+Uk=",26,33,"neutral"
"Rp4LHu8F7l2U4GVnRnKS+JIckdM=",26,7,"neutral"
"3UMKX0W4WUt0Aa+sQ63y3edB6xY=",26,38,"neutral"
"fJ/EFfHmWF+Y8gdpwBadvjWPO+4=",26,32,"neutral"
"dZZrfE5dhbYkkdpCjA7zPzkEi/A=",26,32,"negative"
"laVo4iCQeaTJgtpNMuegPHbZj+k=",26,110,"neutral"
"48jYLKxX0tUu8Ng3EHLvT97CXpo=",26,48,""
"M+RmZA2NY8iaZDtFcXew1C8z5Qw=",26,52,"negative"
"HUiUpPyT3SKOihqgSb8U2fkPYME=",26,33,"negative"
"OqQUAFKi50mdIGqMIc7eG/zzmfU=",26,9,""
"SPIcOUcckT2YJkEObjaNJ5GKwjg=",26,8,"negative"
"TB+nETbKYbfAAAuncUVIMpDBR7w=",26,34,"neutral"
"4ajRrQu+RD4vzJFtkA6tKW250cA=",26,7,"positive"
"Dg6sbuKsV19EVmOt+wF4QHK1unM=",26,12,"positive"
"4WwkW/ky7UptFRvRHAdVf1oMgJU=",26,28,"negative"
"R2yLtcgigppk8Do1k9R6z7UG1jI=",26,41,"negative"
"lsDjKggul6llVNLLkGFNCB1sNbg=",26,7,"neutral"
"uB/dGwiHi94xhKtmf665AxQjx4Y=",26,64,""
"iskJ3L+lMNV3F0Zz5BB/jJXq0QE=",26,8,""
"mCrWrJ1enKc3Eu5AUAfvqdZSzi4=",26,32,"negative"
"qGTcjofgwalqPlhmdKP8Mz2Y8q0=",26,29,"neutral"
"/ydmYgM3bj1D+NN8JuJbmXkVxQo=",26,14,"positive"
"8YarCdTGTJ06RVVnOsjlxmdnM3s=",26,50,"positive"
"9wQvuRKfzRSILZzf+IkSdMoA/QE=",26,26,"neutral"
"HPcRTeG7nw3r1NNqTW8pZ7JhAx4=",26,3,""
"w86obpDYK6m8/7xTtf4O/sbYk/4=",26,52,"positive"
"mFiC26DOQ9ZKbuTR1U8k7xYLLCo=",26,25,"positive"
"kLfbclbVtLIB/uhC7P9Y3I7u3ac=",26,52,"negative"
"Kwqf1OszPLUuWOATapQOEjc5HFE=",26,7,"neutral"
"nczUfDSzWYrPIqGo8FSITL3/Lg0=",26,18,"neutral"
"Jry3lSYC8ATocmH6QceLG2mN8Xk=",26,37,"neutral"
"SYtQXuAG9jAGwcCpDH09+q9or8E=",26,34,""
"5/FZv/2jK0MVJwQ8cWvfqBy9gkQ=",26,34,"negative"
"tYTTPy/+H6y1BGKEyLs0re/rXbo=",26,56,""
"lCF/U2Lo2+15GxWcpM6fNfupxlw=",26,60,"positive"
"J4foaMga8yWc5Nf2IZ7a7O/SeEk=",26,36,""
"pKoJrgeXQ0pwOarm/7D4qp4J0GQ=",26,22,"positive"
"gsL+eHM7v8mLcjAhgkzb+Ei6eWY=",26,26,"negative"
"dkvPsqGkbuOEfhYvsOaeUIZTzGw=",26,32,"neutral"
"1V8WViij+qyF+6+mxT+T7q8n6d8=",26,19,"positive"
"xLxjDfviX8K99C3k1knxBQwa6kM=",26,21,"neutral"
"hjx+Y2OQ4A7Ni/Utofrl/rcmHSE=",26,16,"neutral"
"jiiXA55NqPCO7B2KlcD7mSMENrY=",26,37,"positive"
"4FooDauAo1lERVI3Rg6xtyY5afQ=",26,23,"negative"
"tvhM/w7PKKglJT6Qe8Ee3ny5gnI=",26,69,"positive"
"n1Gb9lnmXonOoGna4RviV5hgsoE=",26,31,"negative"
"mo8qcweJaJ1p8F3DhWx/9t+6cig=",26,19,"positive"
"w+hXPTau1MfNZuvH8XhtQ1r0wKM=",26,62,"neutral"
"EUeUB/fR7t+cUlpzttObZlDydbs=",26,22,"negative"
"abaLnKXjmOQZ3ovLBjSpEVsKqPI=",26,206,"positive"
"oJ9SPhS7kClkDM18bsGVm+8RpBM=",26,30,"neutral"
"Esp3dfveUxYGInofFDGWU9+yH1Q=",26,22,"neutral"
"4NLmEvFqi8rzPCIcpM7VOJ8tnl4=",26,37,"positive"
"CoYBLxeIric33513KQoIQJTn1kQ=",26,19,"neutral"
"1b4sPR48pcooSNkCCHjCzAaaT7U=",26,7,"positive"
"8NRQMh/yaT6SzX2p1pcPpVBUv6I=",26,39,"neutral"
"Fzfo9tB4OFvlWlFr+MtJ2eSqq7Q=",26,22,""
"1BgL5salML+K+9B2JUMoXHqB7t4=",26,15,"negative"
"JrQmXAG8GjMv62C0tjk5GGJ4rTI=",26,38,"positive"
"zq/Hrq2XjYsZTdER2WXKCJhl8qw=",26,32,"negative"
"2UKi1ZD6ln0BEOo4L+hR7mgfcGg=",26,7,""
"pXc0tT/CfGuYimI1t+uGBfFQizA=",26,33,"positive"
"TJoTJr+2bTiTtS5QgCj1cxtsELc=",26,24,"negative"
"8vDTZYUAbjM0M+5M55iLD4L5IBA=",26,22,""
"uwHOwXZBIm0JDhWM0oRJe1G5eXM=",26,21,"negative"
"D+BYIDUSDy4HZPOT1pCGiZp0Unc=",26,88,"neutral"
"XEdBtowIYLnHcbwXpiu5m6rfm8k=",26,15,"positive"
"S230f1RcChtlgM4qi/E/UHo0tlU=",26,13,"neutral"
"CqfmIpq9MGUeojDlcXxNBe3jX2U=",26,11,"positive"
"JJvrwKnGI9IzLt/9yCOZXbXbhQ4=",26,67,"positive"
"BH72L4q9yZcr3IUpF5O2mHL82WQ=",26,26,"negative"
"g5lv7xO4GO1T5uH/ww3yGOhL92E=",26,17,"positive"
"8kaINH8Z+djY/NqQOLsEesucZXY=",26,24,"neutral"
"ySy0YS4sYvZYzwRT/uYAQt1fkjk=",26,6,"negative"
"xF6XI5Q/hCoFtrRSVuADGUMGAqE=",26,31,"negative"
"wSbe10to4FgocANLmxj/uBKOa20=",26,20,"positive"
"xXS9ip8A6dq/ZT4y+nfzvJlyt3U=",26,112,"positive"
"AwPZdlLZthOWnKYm1mmVY0TH9IE=",26,52,"positive"
"wNRsTtc5eBkbvnnavhCHcnQ4y7o=",26,15,"negative"
"2acnxzoUdio66reTmdSEiaTOabk=",26,113,"neutral"
"QKNOQbRxNa+hlv3iRMjYESyYqZI=",26,18,"neutral"
"u2Pqi4lqaDK7l9slpZalmVzbi54=",26,32,"positive"
"FOZ8Q/+jyQO03bE8S1UTnDyl4aQ=",26,53,"neutral"
"WJPW1MFsR0+uCadSNf/mi+uc+oA=",26,21,"negative"
"DIDMQ9bRm3bepW7pOOyvYEr76fk=",26,27,""
"A37ya753JZ8v3j7ZNlIOtMKCmCI=",26,15,"positive"
"nOcH0c9ukkld9rAwvFsB9KnmvQs=",26,24,"positive"
"ACPb1YkE8PWAnwxDauRKOWXdpjE=",26,29,"positive"
"E66wzrTZxR4rJmIY1Rqi20tfiOA=",26,21,"positive"
"z+2/f/JTnIE7aq0nEMPHWwGvHLw=",26,15,"positive"
"lyWPZi8lDGWsc3LCNaKwOkDqG3o=",26,15,"positive"
"KlNYCqOXLJoKnJaoWx4SLSuf5M0=",26,24,"positive"
"uELSs8LShU5aaNQjZkSOkaj+xxU=",26,77,"negative"
"CZv8ceLTyUxBjtd/D9GeegXjh4o=",26,26,"neutral"
"/0qmKP0nsGZ3oITGZwgGR9ehdS8=",26,29,"neutral"
"DhomXTEe2jwhObO5ElDeY/Ef6RQ=",26,15,"neutral"
"6avanWu51NiGwvnz+Aoq6NqRbkc=",26,10,"positive"
"pTDXZ79OqC1OD3wYwwgPU3TYhyI=",26,9,"negative"
"34Ni1k24it7ACBn6zvcN375kPSs=",26,12,"negative"
"QYG9US9LSHS4E5dtj6Uvf12dAMA=",26,38,"negative"
"UlQXIonmOi94M1KI/Oj2f0D0fuA=",26,21,"positive"
"icnkkubE7gSElwOJDW2G1WVwjDs=",26,46,"neutral"
"6Q1Mpj11L4jsKOodoFcL5n76FEU=",26,28,"neutral"
"FnBiiJOSPx7Wx7iMRzZqnzrmE5A=",26,39,"positive"
"EKFSrP7u9F2P5vQHfSEP5izcVfk=",26,52,"positive"
"LV0GnoXI6Dy8t+vq+TNXTquFbfY=",26,30,""
"IgFTvj6ieEvG3edezsRNI6aH+vA=",26,23,"positive"
"NdSyC/eVJUasNpEEi6PaAsdAQ6w=",26,15,"negative"
"g5/HmMpsoP/bvyW7r4QJPkkoKsI=",26,21,"positive"
"p6oW3VI/PfpQQBV/moHrsuD01LU=",26,6,""
"Yk3S8PvfQIwpa2szWvlCzt7RmPI=",26,22,"positive"
"kgHHVwWpBGKPbYm1aTGZ7RB0BOY=",26,23,"neutral"
"KQXpSYoVyE08w0f+8Ms1/tvIQSY=",26,13,"positive"
"M8D4nfgpOsvuSqIxSHl9TQ/G7Lo=",26,21,"negative"
"RLFFOx+uPN6V2chp24oaBluK3qQ=",26,22,"negative"
"9H0j1OjwXc/Te8A0gCGWzeqedQQ=",26,22,"neutral"
"NCgCQcJxs6SQ128tM4w9Vctx+DU=",26,14,"negative"
"L1jOTRqiJNnXI8ZZGq7pocU2phE=",26,66,"neutral"
"/lknmLNPnGE3tJefPw6C1ZI6aXI=",26,30,"negative"
"5aNbjRgBzFV40mE54qKRLunuCWw=",26,39,"neutral"
"fFC2ccZk/UEvCP24niX2fch1Pco=",26,24,"negative"
"C6ey93nd9Bpf/OzaM+EFwvqOkUk=",26,1,""
"0L2ElZYavmMJfJSmvcTU7S/SuYY=",26,58,"negative"
"Lw5mVjjHGdW/P5CPT4vKTlSUDKQ=",26,71,"negative"
"mfLU5T9qd038N9qjoz+xvCkaJUE=",26,15,"positive"
"PllQ8xpVAh9U2fDJS+6WB9uhvdI=",26,4,"positive"
"P2O0kwfagiw67By2emgVMQM/5WA=",26,29,"positive"
"i7sHR4WWcdrglInZkRdoWeken3w=",26,22,"neutral"
"yqgahE2aMn4Ksy1lIsj32OwKgd0=",26,11,"positive"
"wj3fvcZAHMJ1MLkXOeMt9GDWKkM=",26,39,"negative"
"OJhePQ0nyJBSLh6vGuPURazjwSo=",26,36,"negative"
"lRXxjtVZr/IT4DHEivBfI6rPw/0=",26,22,"negative"
"DBVKjWtA42LCQdtELlObqqYsZ9E=",26,20,"positive"
"UrJV2t+G3uplnjEz9zT2dHzM5yU=",26,16,"neutral"
"bqd3qiuMqHpiLavFz5wCGhkkGQg=",26,10,"positive"
"ZsNezjg5cGDlRGyBNeKTX4xFnCg=",26,18,"positive"
"5kEpsUqLLpaeHkvArAKYqUP+2Pk=",26,6,"positive"
"rZcSUTDyJcosKzm52cEJQESLqlY=",26,150,"neutral"
"eI8F5Nhn20fWnbIaY7DYFQAJw0c=",26,43,"positive"
"J2q9OWWX7W1qe02O1Zv9HlQU+wY=",26,6,""
"SEiHfKe1uKBGq+OqBELaio+iBWA=",26,154,"positive"
"nwkIRgt9gU+NksElruGQZ6JpXlg=",26,20,"positive"
"ZF1ix6M926u0g3iLLf13qWqONzo=",26,37,"negative"
"ObkhRQ9YoDB4jTo1DUt4LuFygSo=",26,31,"positive"
"UpnKLZBR04D0laKEF41+KzmpsTs=",26,55,"negative"
