userid,mobilePlatform,tenureDay,waiBondSubscore
OypnwEyHTop9u1OPgVn4DvLw/54=,ios,14,3.75
g5/HmMpsoP/bvyW7r4QJPkkoKsI=,ios,14,4.25
8OvqxSLfUL3PdZfe0iLv72tGU3E=,ios,4,3.0
qICHMoShKj2RG+vN3ItedpjaI5I=,ios,5,4.5
emCTgCjGx2+PStT/syyJ8IHpqBY=,ios,4,3.5
vwKBEl+L28Ut/lEu9cEij9Cdz50=,android,4,4.0
0NR/NnLEdeyaLk1f32dCqTNgUIs=,ios,6,3.75
qJ6JJ7RwFbrDFZZRdEUFSdVP1a4=,ios,4,2.25
nkxOLVLOO/uo/PcocTTNRGUkPmE=,android,5,3.0
q71Xd7/zmueYX3d+yVURIB1nucg=,android,5,4.75
6JObH1/Utrr02+4/Y5bp8updEWo=,ios,4,4.5
miC1ybH/GgUj6iuPUNN1FoKrUPg=,android,4,3.5
1XbQ+7mwGeUQQ/M0DydiriZ4mA4=,android,14,4.5
U4LS4p/iOBy3/wF6XzWy2epwkk4=,android,4,5.0
89NDkyAQOIEok2LmHrnjiX03zRU=,ios,4,4.75
duwgwA8OOpCyoWnrYXxnBBeQgLY=,ios,6,3.0
CWSvjIcDEDwCLt8x7R7oCdAZEo8=,ios,5,4.75
bobO6NGbWYKM7kemT3hCGouQg+k=,android,5,4.0
LXoG/xLIZgTbjiHUaqX87qH/In4=,ios,6,3.75
BKeVDuqMS528sGp7IQjR5a/QJcQ=,android,15,4.75
BT133OuJ3+hA2Qgw7rI+LV/myVg=,ios,5,2.75
M6v7wVaEHptyS8lfdCI1erq5CyE=,android,5,4.0
slHlcoe1TBRIAQkiI3z5x2H0mZQ=,android,15,4.5
77NVlUMRhAwrO+4fSKIhqvY+mRs=,android,5,3.5
i/lZzl9wHjk5f25VuWiN4pGFt9s=,ios,4,4.0
dmhOo/5orF19M3wWyKpi48taOi0=,android,16,4.5
CpUUVBlgnyoncTG9fZFHxao/ZIc=,android,5,4.0
BYh3pIOyyj9foEGQpI+CW0wVMGQ=,ios,4,3.25
i/6k29zWEVoLrnmFsdxLokzduCE=,ios,5,3.0
d3733UWeCg4lEIsaCt2uyGYjgHQ=,android,6,4.25
Ot0mb0jHKPzbG1/ljbYhYihYUvo=,ios,4,3.0
yqVcMPWPhR8K8GIgnXYP33S8yJo=,android,6,4.25
ihAzxEmtu48iXDvuRKF8YzQzrX8=,ios,6,2.5
FIBRyXrUPgAgLBnUR4KVlio+b5k=,ios,4,3.75
Vsdv/hq6AYu//yhSG44s9wbtuBo=,ios,6,3.5
4/D2k4AxNmJ+0E/BhnZ1Jehelkc=,ios,5,4.0
UBoEJKFCLFdIKCKFao+AkGY8d8A=,ios,5,3.5
jjMDcC9mdLdMvac+phu+W7StClk=,ios,15,3.5
sprrjwkeBwAAMFFI6PkaOt6flu0=,android,4,4.75
FYZr+LUDglSu+8jo8iw7cN0gr1M=,ios,4,3.0
5Zr0aKV9JrhyBvaWitUQPlTjc3o=,android,5,3.25
UGgEB7pHqeoiu+XimLqFdK0JbRc=,android,16,3.75
3hHh+fECE1itpQo1TyHlkad2NOs=,android,5,3.25
GaGYrcP9vYdseYFi/hpRikDm0GM=,ios,5,3.25
nuJFJ83W6E7cwJDH+IcQ4fFaPEs=,ios,5,2.75
DZkoHUZKCBh414USBPpCXxuCAJA=,ios,14,2.5
ATYE71JZiSXuY8sM1tgfyC0s9JM=,ios,4,4.5
EN8b/g8TTGU3yGpD111Fmjx7pBA=,android,14,3.5
0dFgvHIoN49rLcZmoO0NRduWjLA=,ios,4,3.0
5RPDY4aCEwQEWrNk9dBpDomzjWA=,android,14,4.0
N9Wsq6UbpwiTm6xJew8C1/TLB0A=,android,14,5.0
Ec49UXG6nIyPSFkwLXt7rTLFHWY=,android,15,3.75
Yg7GtkT8rgiiSnmCXZWjnU41vWA=,ios,5,3.25
wpUl8rDeGhns8uwsQACmrkeutJo=,android,4,3.75
IHevarJxvf3CkyDPbuXbExzDzwA=,ios,5,3.5
Q1mAQCDVjn9PNsdY2Bp/58DRDJk=,ios,4,4.0
WHLiHvO+VTsFkqFMEs5TCty3+Jc=,android,6,3.25
qGJO6jrbs+GaV/KiSTCbnURQIAM=,android,15,4.25
ObkhRQ9YoDB4jTo1DUt4LuFygSo=,ios,4,5.0
Ct9hX+F0o+tWyTA4XOyTN0OLfR4=,android,4,3.75
MNrWpBftkG5BoCYmitc99uzIv3A=,ios,4,3.25
wL6vTbBCmXJ00tb3h+6cwQkXt4E=,ios,6,5.0
vbS7NLNAOTzUR0NyFjUGph1BUV8=,android,6,3.75
3pFslZL8scBcnpqyhExJeDPgcmk=,android,5,4.25
bEjwlK8FgCgum3hs2BgChYjYGtE=,android,5,3.5
mzdpKJlLN/2+PJzSA8xWKtPaNS4=,android,14,3.25
ym44Qj2ZlJfsyEu+P3Nr335RWmo=,ios,14,3.25
8hd9IIGhiANJowCqXeBLS3VlTm4=,android,5,3.25
iaBUaxkfYNvWkDaSbUymVrCI1Y0=,android,4,4.0
wKSDVX4uEz9Vyy+V3LEr/+1RCWc=,ios,5,4.0
RBiSSrqmxeQfpCFunhrfys4/FNM=,android,4,4.0
caMkklDhWzjTKn7x2/XCuEMxwuY=,ios,4,3.75
aoaTmTYRUXZzQSEM4aJyTIPU/8E=,ios,4,4.75
cbNpKPnezHdV2YA0fOhHt+cnDmI=,android,15,4.0
s3FVGW4I440mCNOigaw4cyjxt4k=,android,14,4.5
k1TK5Wut8AiBk29pPMOCg/E1f8c=,ios,4,1.75
mIynwW4MQuqGT7hzQtc23ENkQVs=,ios,4,2.75
71eVFwzLfHblkF5gvo4RhtvAoIg=,ios,5,4.5
qhSX6ccz05Q0EjRG/UH3+SKgjIw=,ios,5,3.25
pZhmw+SJFyI849KqUrLikxMTg44=,android,6,5.0
Uazx0JedsM8w9+rKEqgq7zFBrEg=,ios,6,3.0
0tCYKUvZ0VduZqvnJxexNMU62ic=,android,5,2.5
pEGC0Pzm0o21wifBQpFwXYrp4es=,ios,6,4.25
3jhTB9zqG9V82FkRI6qFexncmIM=,ios,6,3.5
AlA+HdX8C/1Trmpi67g6g7kO/ic=,android,5,4.25
xrgdu889wo0YLNkRfJZKz+znJtk=,android,4,3.75
koMMyZpLs/ulE1Wf6ePtTH32RHk=,ios,5,4.5
pH1w+8jQ04NnBZNZWCy9CvsbFkk=,android,14,5.0
QfFSd77h6QTVUgYDK7bQWIUS+2Y=,android,5,3.25
cJ7slNw3DtFra15dq10bINlpr4I=,android,4,4.75
pgcbYMzXcB//qAKwWK6w4bWTMyI=,ios,6,2.75
yyUMErMNFmJ3vXbqPYj4Ma7KDLg=,ios,5,3.75
1b4sPR48pcooSNkCCHjCzAaaT7U=,ios,5,4.0
fdlnKrZnMUrn7e0hoiJABv70IYo=,android,5,4.5
2EfriQwavpiMx7SNuDZi2xV2eyw=,ios,4,4.0
q0ShZxpub9NbmMt/PuDNzv5Vtuo=,ios,4,4.25
XmUZ69+GXbZHbYuQonbv3xEoUJY=,android,15,3.5
XmUZ69+GXbZHbYuQonbv3xEoUJY=,android,4,3.75
fcVfqt6ufG8UQAbOGykTCs/JrdQ=,android,4,3.75
8v/GM+JPtAlKjiUFPR2uhi3y274=,android,4,2.75
gIkwh8JEjE+V1CuqRAg9oKiqUzk=,ios,4,4.75
jn2cl3OIj/GInziLVp+knAqM+UY=,ios,4,2.5
m5Tz8ODrg4h8OzIaEHIySz2IVhM=,ios,5,3.0
RKjlk8Ilnsg5av/x8E1Vv9Ipngk=,ios,5,3.75
pfJPi4YNJ06QJN5l81qxQxfXm+I=,android,4,3.25
LrPjEjtjHmkabg4W4tIV+sa0/8g=,android,4,4.25
AeQ0BHOn2dJslniWJWnWVclkckQ=,ios,15,5.0
/3LfkjFcMvZSkWqTRbdpA5tVl74=,android,5,3.5
ZB0t5o6eMAqiXyd3tYBi+ynXZqo=,ios,5,4.75
PcfH6jPqkA2qD0QihRDPDXkaLos=,ios,4,3.5
bN50vHSF2HJYMPg9zptv+vONWhE=,ios,5,4.75
+4FNPnwWh7CXdPfN4Ozfd/jgfQ0=,android,5,3.0
fLiy+b4TZ+dg76g+3T+fTMOuDio=,ios,5,5.0
3FrOnUqHV/ulLIvUu26PhaCbf28=,android,4,3.0
Moeg0/tXQFvO0sxC52IrU9yOR5A=,ios,4,4.75
2ay0EbS2RqLU4Q4b74wvTjNrcZU=,android,14,4.5
t1OX6GpC9THm5C2qkrbAVj6scAw=,ios,15,3.25
bR5NDzlVG7C9+yqk01N9QbxDAaM=,ios,4,4.5
OEEmR3Nun9cG53C9jA6Mr7D2e7Y=,ios,4,3.75
3TMgMIFlX6FCTFT2MBThYCtjHzY=,android,4,4.0
/4eKRC+wotfabuFNSMQwhdZR1n8=,ios,4,4.25
CLHwB2WJknpar5icSZtHRuByHjg=,ios,6,3.5
ifb7C0RW1q4iIVqSUNTtDBZ81uY=,ios,4,4.0
5TclDXfJQHk4pnX3i5jifLcPIjc=,ios,4,3.25
vMaP4CZkdOgXjldOHMR51DDJEi0=,android,5,3.0
sJZx5DI7Nah6mofNmixNI4ErUx0=,android,5,4.75
VJGsgff+6HnqnN+L8u+iC5R2mY4=,android,5,3.25
jiiXA55NqPCO7B2KlcD7mSMENrY=,ios,15,4.25
p1/yS/groSGW3QjIKJLdt9Kn3yA=,ios,5,2.25
LVpTqOlr5xiHFWkNxSuKv0kB0ww=,ios,14,3.75
Wm4LazNCAKEHO6zhExk3+JNwlmY=,android,5,3.5
rLQLDoTNBmw52VwMrm2ZPi94xqs=,android,4,4.0
kX4P4WQzk7+fg9IDhm3U4g7GpKw=,ios,5,2.5
8sJGlOSJA2hOpVyBIRGKWg6O4cs=,ios,14,3.75
Fuk83OA8ZVmAIhYPdJZjI9yu3cM=,android,5,5.0
yUziJL95uyEYzggSFVGG5nlJBE0=,android,5,4.25
zdN8HyDxRMYKdWochgbpCN2pYgc=,android,4,4.5
J4lfvRuuSRi4mYbfloTixtMOFOk=,ios,4,4.0
dNM6rdm/vs77eJs41D+JDmNZoZQ=,android,5,2.75
UqF26aLh9Vgf1JbR9LiC3dX9Nf8=,ios,5,3.5
gHGk6Rk5dv2G3IMDC7qbDXe9tQc=,ios,4,3.5
5tJbRLwqfiZHsBsCa340E8wd82E=,ios,4,4.5
JjvB6k6ZQuZfbTTdTsslDzN9ChM=,ios,15,4.0
kN6SpclAuQKlxcUDO01TRa3dAxg=,android,16,4.25
c6gwg76lC5i9LcDvAhmu524lLj4=,android,5,4.5
guQvyrU0izyN4AGg0rga7VHaPm0=,android,15,3.5
cbTz38ddbFWCLFetn65onfFARmU=,ios,5,3.0
3MMP+5bYlnl52y7yWobHxJ29DqY=,ios,15,3.0
nk6KuRDY5zBCQ13OzFfTMZeUyh8=,ios,4,3.5
DccK5+LrJDBL8EFHR7ewN0rxGKM=,ios,5,3.75
8PQVCW+wHq7gb1QRnUVMLjhGOqc=,ios,5,4.75
ox/otrYr1NZHIPnAE4adocuJaqU=,ios,5,2.5
Ia2bPrfzZDtXq9iTXGLB8G0dXLM=,ios,14,3.75
zsWynVY0WNWS82BpVx/gsjKYLDo=,android,4,4.25
D5HBIrf3jXPIfi9a3/8PSxF2ADs=,android,14,4.0
5LETQZMAuobyKrhraNCi1TPhS6E=,ios,14,5.0
usEQlxU9pbeFkbjrWeX/piNK+1g=,android,5,3.0
pKUo2X0qy92OIs9eV7MUyL9NEJQ=,ios,4,4.75
aZlayAk3cZcJSMLApjxOWL3sXrI=,ios,5,3.75
cL68u082IKKLjHHjZh9Eg5MB63E=,ios,5,2.75
dihDhp9wG6cHyz39R0PtU0Dh9m4=,ios,15,5.0
3UGPnXj0Gc6hLfkVugHI74bD5Ug=,ios,4,3.25
TLTF5hAoA8OsjsNOWh9zxwZc2DM=,ios,5,4.5
DEILoXlV1WHBOTb/WlOEdOuhKFs=,android,4,2.75
G//1D61Qi6v4FJMuziibEuh02qM=,ios,5,4.75
3jhTB9zqG9V82FkRI6qFexncmIM=,ios,16,3.75
H5RMsLu03WPjguJjnE5pu49gz7Y=,android,5,3.5
+4EUc/edBTPigq8kr2O9sOYuuKU=,android,4,5.0
Ua5wEp1G4yrOjM1dTnldQoTHwOw=,ios,4,4.0
pLhXT8MdtplqW2y6AbHIKK0T+ko=,android,6,3.0
ovfRdMcFqGhiSt4KsJYGmq6XbZc=,ios,14,3.25
sRccUDdT9iN8e2m+y+9EWORyOdA=,ios,6,4.75
Q5TukYy8mFIwD2p0zSrWXUbAdRE=,ios,4,3.75
y2w64sO5HnxLc6Q0EpXnjjUVt30=,android,5,4.0
uELSs8LShU5aaNQjZkSOkaj+xxU=,ios,5,4.0
NCfeJ7iAFckliCcSi2LkdGnFM18=,ios,4,2.5
uqHdIFDZE3s5uctR1rbcJM9LmCI=,android,6,4.5
QbjcPo3FzinCJ6p8KPzFJSEG0is=,ios,4,3.0
+vVGvolDJmw+GgBetmxqKGofTCA=,android,4,4.0
Yd2sMgTTRATLKf89/SS/l8VHCNY=,ios,4,2.75
cpvOncwZIR0xu5jq5UsGADbjwOw=,android,5,4.25
8qAImb9rIiSZazyfedjsmz/GXDU=,ios,5,4.25
wP/MaZVMa0bnWxe1FghSZ/XrXtQ=,ios,4,3.0
ym9rfjyF7c6wvinQgZ42n1DLVao=,ios,5,5.0
zZOUHgGCDh3T91VcDiqrFabjwlU=,ios,6,4.0
rXyd9f/BkQLjKlOWwgSDKt43EfI=,ios,16,4.0
zG3iDgO5CTMjRyHVnpQS/fo3Zzc=,android,4,2.75
EFQAeTc/Z3OWqpGoZ2uqoRxGryc=,android,5,3.25
0L2ElZYavmMJfJSmvcTU7S/SuYY=,android,5,4.0
FddFXuhZftL2rNC8XR792dtq5mI=,ios,5,3.0
Y9KQ36Q69jsoe8LszojwBtWhn3s=,android,5,5.0
duYRgWg6ikKwITgo7T8PK1vTDqA=,ios,4,3.5
PdqzUpmjqROmRBJ5c25tCWTGLrk=,ios,4,4.0
rxKm0WFXLTwBr0jjJFg5Bwzosa0=,ios,4,3.25
6KyfVsevK+1uRl5TnYkRVssHZRQ=,android,6,3.0
WJPW1MFsR0+uCadSNf/mi+uc+oA=,ios,15,4.0
bzqXhy23bK9SYHiRFEqsWiHduNk=,android,5,3.25
JkbBBj7yEGDpEONNt9t8mi6Ma5w=,android,15,4.25
uoF7wOkbA4Bkxyjc9pWewQmCNQU=,ios,14,4.0
A0ky+p8eLDl1OUvkBaQNHXaEL3s=,android,5,4.25
MtCtMzC2GI4jnF5vOQRe1kA/NQU=,ios,6,4.5
9LJIYEo4Ap8i7JXdB2NCK77wwSk=,ios,4,3.75
fn6TA8cPv+9ujU2r6dy9HlrnzhQ=,ios,6,3.25
tb6LgnQCQL21LPYl44yfnELvq5E=,ios,5,3.75
mlhlJFwmCTy2QvvFFiKwT1/dOdA=,ios,5,4.0
w12pt385Rsw4iiQESXUmVTSgJYc=,ios,4,4.25
2D6eqTp04GEuW8TjvZySh/urf1g=,ios,4,2.75
B0OZ+DDa/2TgfCcu+xUI3NTbsug=,android,4,3.5
ETBBpEmBVQnWWo+SzArw/osvdhE=,ios,4,2.25
MBu3YUDZejrPQVpbf78yjZWG1Kw=,ios,4,4.75
ARzzlhGze6Cch8SldcTaXHMkU7c=,android,5,4.0
O5FX5eUuusuYNLQQxa4stIPf2WM=,ios,5,4.5
MOYifEHQMc13nITYbbwWn4HuXCU=,android,4,3.25
haD9ypNlk0dnw8p39CbmMADZHs0=,ios,4,4.75
TErkLwWChGBOEpQ5M3XWhJT08VA=,ios,4,3.25
WvkaxqhycXfvoOl0mWZ+0p/B4V8=,android,5,3.5
d+I/vjOCmNvxppbb1YU/A9g3W5E=,ios,4,4.0
vTvhWnGj40HmBvDXPcxEk+rcQ9I=,ios,4,4.75
p5fWR6ficwjLzKrvJgYmrJIFi5E=,ios,5,5.0
MHvGlEsfeWJu1Rp3YFL91oTzdqg=,ios,5,4.0
p6L30od88mRUamiqqPdQlXduqkY=,android,5,3.5
gI98yXM23+c2DEVftds4pyeQkR0=,ios,4,3.25
hfof7aBCE26Z+0qijW4AgVLCtAc=,android,15,5.0
F6w5nr9twR3jmC2xwu41e7XjMAg=,android,4,4.0
dyaIKgUO+Ajoe1ckKOryjEq18sY=,android,5,4.25
cv7gl36QYgrmJjjQ7evriV0MTv0=,android,5,4.75
iYQ7k+aXIQPeIsK6m83RUrxRJJ8=,ios,14,4.5
NR14MQfSVhRiZ00WLqyUtGlXiys=,android,4,5.0
3YxsPx2JJnecKrIlJ6kI41ISBfA=,ios,4,5.0
u3QegaZLN0IqpbFdylafeihuUlA=,ios,5,3.0
sVOoEeblq1DYcjiXSBpJ1DCRKI8=,ios,5,4.25
pkURCD+8mMSgoO6n1Jt9/ecQRj4=,ios,5,3.5
r6aXSlF0aUv7inIEsjXgXrQSh4k=,ios,5,5.0
manSilsznnY61/HUld7WwVJ3+i4=,ios,15,4.25
c1BXOpPZ12ckhlKegAIghGx3u0Y=,ios,4,4.5
B3Vi2GFiovugBBJ4ahItDVReOZg=,ios,5,4.25
tlXBrq9oPyAke2rPA81PiGXTZ3A=,ios,6,4.0
UDC5TNusi3lk6X8TY0GlE34P7jk=,ios,5,4.0
M0yEkoaBzFcWYHTUYpYQvmMto2Y=,ios,4,4.5
I4/NbbaAmEFb22Qsj43WXBSXTz0=,android,4,4.75
Jt2t+6xqCE4RTu9VrSrg1vNBo4s=,ios,5,4.5
MLCxXur0l9LsuleaA7bwENJkW8c=,ios,15,4.75
+lpFSiECNYH2OoG5xEwYsAx4mkY=,android,5,4.25
5w55NW8kj2AuUuqzbuogIGMHidc=,android,5,3.75
jvLbXvuNXnaET8tqF+NXWxvNq/E=,android,4,3.5
wBHNuqj20AmeGn24xECEkJ25FlM=,ios,16,4.0
ftSHgQLgJf5nluIkV/tP1tBlICY=,ios,6,3.5
s/lVUpiKvJR94PGey+XVe5IE2rI=,android,5,4.25
AeQ0BHOn2dJslniWJWnWVclkckQ=,ios,6,4.75
HBUw6b3yV+WDJzrUG6uumne4eBc=,ios,4,3.75
Mw5dDwWNju4ptbzRWhhfFGZDQ6A=,android,6,4.5
zB32G9BYXqPLreCDlDL3SZXC91o=,ios,5,2.75
qGTcjofgwalqPlhmdKP8Mz2Y8q0=,android,5,3.25
8kaINH8Z+djY/NqQOLsEesucZXY=,ios,4,5.0
Mohtl1gwLmQR8twfPqViW1ZfC70=,ios,5,4.5
1GI4SCE2SR2aYpgv3hlrrT1ynEE=,ios,5,4.25
gieiavnKU4UYeIbBmIwtlBLaVCw=,ios,4,3.5
hvqTj87yvinVUago9d6Tj5uWyYw=,ios,6,4.0
FcqiVxKh7QC1u/jOG6zHwixP8UY=,android,4,4.75
VNsmKlxeNjkzg3+ipq9Lo3Gp8wI=,android,4,2.75
uYLAwweHRvxdVDCsR3V/6MmZ+W4=,android,15,3.25
hJuvvf+/thJT9ULI9sBwUoA8vas=,ios,14,1.25
nHhXlcST7GBwMpa1mKpENA6H3kA=,android,4,4.0
gEbE8uKB/DyXpe7coAa+L05SxY8=,ios,6,3.25
MsqzySON+j6JNkjDOAsK7jFYE1o=,android,4,4.0
KHTgrmgOs26v9WMz7+y4vj8lBhs=,android,4,4.5
UGgEB7pHqeoiu+XimLqFdK0JbRc=,android,5,3.25
NqKQdU03gWC4KiAU0T7QSX5lpUM=,android,15,4.75
fjlnNbtc716LH8PbrJilRcwfH9I=,ios,16,5.0
1FLbmehEqsjHM1AApYcSQbZLViQ=,ios,4,3.25
0IKYYNyUaYtjbUX3W0n1s95grbk=,ios,4,4.25
gM0rpX03Oqsd/MbsbVKULnqCrSQ=,android,5,3.75
6tWnrtIl/QS37iUzEtZ2bGJLA6w=,ios,4,3.75
1V8WViij+qyF+6+mxT+T7q8n6d8=,ios,5,3.5
un/Evhcjct3UNVP3qysR3JJg/xs=,android,5,3.5
3YMCsYGp/bXBopQSOgvcEccwkuo=,ios,5,2.25
bTNSku119IkGJTNeh6waU+ExeVo=,ios,5,4.25
mPymkOmGC0LFHwx351j1mv/LtBw=,ios,6,4.0
J4lfvRuuSRi4mYbfloTixtMOFOk=,ios,14,4.25
IorxDsV1x2/luY80d/PKQl7FTko=,ios,4,4.75
/biQsh8xcwc/k4rsmm9gkj+mYIg=,ios,4,3.5
I+N88otDM7iFPF8RPKCz9nBSALA=,ios,4,4.25
bJnMGUrDMcOaJsz1kDfyBc9U+Os=,ios,5,4.25
TWt5wYqqRMbxYQtCxXw+laGBCLc=,ios,5,4.25
zevnq9IW5/yTDdo7sdkuBTa8Xig=,ios,4,3.5
XIJOLgnNVbQo9pXXS7lBIOESzNc=,android,5,2.75
x9f8egJ5wvqKvorJGtN59tn72NA=,android,14,3.5
KAqydgUKNLRrebNqTak1inF/O4c=,ios,4,4.75
tojqC90F4RibPIDBXoXrndx+0mw=,android,15,4.0
pNSCMU6A4grgWVuq1yKy7SYwg6w=,ios,15,5.0
3nJ1yWJoLyom9qA5J99LPkm2IRQ=,ios,5,3.75
DbP+A2XLOdnGx8o1DRmRV6CboO4=,android,4,4.25
4M6Cre3GwwmFXtVLzwl+8oYfkjA=,ios,5,5.0
saFBpljEmhy9wrbRkcyvzgG+6MQ=,ios,14,4.5
+myCc9qX4tXaphGJOa2HDSE2RtY=,android,5,2.75
x6Dws4pRYtjUNRRxtkQvXic2tyo=,ios,4,3.5
duwgwA8OOpCyoWnrYXxnBBeQgLY=,ios,15,2.75
wGzWZeB05SFVchbVkgMn4j3LBWA=,ios,6,5.0
HQPgx4FujurADiWbTAwWFV0yUJU=,ios,14,3.0
WwD3oBWYKtB/RjDs0FBUmDTCkXc=,ios,5,4.25
IYFaCSYVTAam6AI7QZa5SBNgOHs=,android,4,4.25
2BltwQ42WmDM/nJfWxRwukVGqsI=,android,4,4.25
2acnxzoUdio66reTmdSEiaTOabk=,android,4,5.0
Ym3zQZjOEl11ev+25/897lK0v4w=,ios,4,3.0
xq0fnBtmUQA3nHHDMUyf5LVsQFQ=,ios,4,3.75
3wh2u4tdv/pi5QFhLDw6Mp9wb+o=,android,5,2.75
6ott1J/xK64J3MXgy5u3Z9CFY40=,ios,5,4.0
Vr1L3Iasehm7WMHUCypb+5t/vFg=,android,4,4.5
PuKLWSKEajmTNmZMN+HKI3W44tg=,android,6,4.5
GR0Ct1oRXjcg0CV8E1XmpYAW4vc=,ios,4,3.25
vDvG0blA+qPK66H3njOXlFAKEc4=,ios,4,4.0
ugA4qspLe5zb+dTxL4owMthraMI=,android,5,4.0
4LRUIVmgY2fJGV3FJVoMMD9EdhM=,android,5,3.25
V51mdAG4ar0PV4iGBTd6dD2AwFA=,ios,5,4.25
lmInTujkFcIvjdwz0zjynUT4qGA=,ios,5,4.0
LoOrvdW2idsoyLpRrLUiEX370Ik=,ios,4,3.0
AlA+HdX8C/1Trmpi67g6g7kO/ic=,android,15,3.75
NZp0jxAj+I/GHK5EnRsm57i7cTw=,android,15,4.0
1XVGR7d5C7FXLYe1lWmZlEQ3Rbg=,ios,4,3.0
W/T/KA7vNb2zzRDnHbdLel2fuJ4=,android,5,2.75
3dWOZh/OEPMjPPGv+4s1/tKFZPE=,ios,5,3.0
H1tHVTwwEBVegTSmjgPbHoHY5F8=,ios,4,3.0
I5n+t5T+IiZ+04p+slWZAyb0uP0=,android,15,4.0
FlBubVKrnUe2qoEikJMf1T7Cyqw=,ios,5,4.0
ZP9a2q/3+oG+ZxJ1H8bvQ/d2IlQ=,android,14,2.5
9C6enj51SoMAjF3qGycGzwiUE94=,android,5,1.75
QpyESsnOhgtO5OMnHB7+C39C0oI=,ios,5,4.75
70MbZwHVAYWOUXOT0EfU87F0Q8U=,android,4,3.75
1QAvI5OnBY2Zpmjo1inb91tkxl8=,ios,4,5.0
nV6jz+MFTCsH5UWAyB719X0oTxA=,ios,5,4.0
WHO2vIiqN+/Gk88fklcbDQDhDeY=,android,14,4.25
SohCRYqI6UZXKECjHjFMnZDw8UM=,ios,14,3.75
riHBH0twuOZ3uwqH2vcZHDC9mE8=,android,5,3.0
gDjBxAN7Stu528JK6uHO3RgKwAE=,android,4,3.75
HCAoMN9Rrfzu4D3C3nPP/7B/jKk=,android,4,2.5
+2uHhGb+Q//8qGvD9CEF9bJQmYQ=,ios,5,3.25
a0v7WIBSytp0GPYz7UdLOKpk8n8=,android,4,3.75
M/2I4OzaO0qUsFkrvAHZwvcushI=,ios,14,4.75
XhL2+zUSjFMMg1SXnUwWknQAhiw=,ios,5,3.25
Ep9UZ8Ant5xSXH9Tk7r88osFqak=,ios,5,4.75
FiSVtMY2hys2KUHC2Hs3Bzip18M=,ios,4,4.0
RPyFFb9cgB94QZLe7NilEPcgfZ0=,android,5,4.0
69GCquujq9IIUbQRW+7jgXCQ85o=,android,4,4.0
kITOZb4e4Sb8qKBSI5u6bPEINkc=,ios,5,3.0
Ifj1uaF+DTHctARaQcNaOL3lbQA=,ios,4,4.25
/uqLkmj7cFV+PdFP/+tQmxJgi/A=,android,4,3.75
iMg5DYvo+th6j2u6mzyrUQoil0o=,ios,4,2.75
e/GYaG+rcxGnlqY2yAUKH0n7UAw=,ios,6,3.0
kAYDUD2QkC3Op3oyx9rHj80gukY=,android,5,4.5
1MnicVvD/Vh6gCdemY9GjZZ5IFA=,ios,6,3.75
i15ydzLxN1rHS2en2DYWziE39kk=,android,5,2.25
GsI+rrZ6wzBlGDJnDWvBYQBIBhg=,ios,5,2.75
/MEJRK2UZp8F2Ln7J7pq7YGEcc0=,android,5,3.75
iJoKqKiYYtR0FGBEKdNvJJCphVY=,ios,4,3.25
xmSsPz6U+krH+UTsq7CufgE0jpo=,android,4,3.0
3aTTQVVKc5H+4vuPBf57BQPbdiQ=,android,4,3.75
Nswccm/NEU/WaYTosUQT0DovUlY=,android,14,3.0
Nswccm/NEU/WaYTosUQT0DovUlY=,android,4,3.25
EhHgS+iZK+IZdaJyWJ04iWiEyto=,android,14,5.0
UKXfa67IktExQqN93y5DAfCKUPc=,ios,5,3.75
albvTuFxiJbV05oeBd7plAHHSJU=,ios,4,3.75
uHVrqj0KQZexIajOwEGmMUu9SN8=,ios,4,2.0
f/iejjGFL4HccCiP8irrVPXU2kE=,ios,4,5.0
v2rS0np2reEVuX4+rexK6PPwf9g=,ios,14,4.0
8lKhmVqTfrZ+f0iQGFVLBjtDEcY=,android,5,4.5
dkvPsqGkbuOEfhYvsOaeUIZTzGw=,ios,5,4.0
E1HWUag8+ZAw4icuY2YD1NLng5Q=,ios,4,3.5
cnR5gKraXn7P80Z3P4ZAmBeEfVE=,ios,5,3.25
F4J7EmJH7NHWREZZqJpQE9UAvL4=,ios,4,3.0
B4AMx+v97jBbcJfjOZKrXA0OyU4=,ios,14,4.0
pOFGBqQ+zjjgse4dOwTTEgrGQR4=,ios,5,3.25
9H0j1OjwXc/Te8A0gCGWzeqedQQ=,android,5,3.75
F99AaxnHqXx6lmtqixdPEqwfPR4=,ios,4,2.0
qoLHKuwdvkU/GMZyVzk5OfBZucY=,ios,4,2.25
HHS7G7yuMzHt6+JZzJ/25D+eQGg=,ios,15,3.0
oIETIinRjdHCkfkMSc2TnSYrjSk=,android,4,3.75
wvHuYehsR7uI5BmPXYAOp868Ch0=,ios,4,4.75
5g4om4MupO0TanhBt8qPCjortBw=,android,5,2.75
W8qZXd/oy2AOnmI+K9bruIvAOa0=,ios,5,4.0
flrLd2JpZIv3QFtZUM36XptmKi0=,android,5,4.5
MmZtNbUZidPBpy+9k29fmb5RuWI=,android,5,4.0
0DlY/CpCQStkPnQYKu3mBl1AFYw=,ios,4,3.25
lSzrzm92KxKBY+wJt6aqujkyDbQ=,android,5,3.5
8b2X9y3ZfmgPtewjmC1GDzaUl2E=,android,5,2.75
QI7S77IjjVCg/a6gWGR8hKzcKP4=,ios,5,3.5
